"Year","Level","Tournament_Name","Tournament_ID","Type","Round","Winner","Loser","Score","Match1","Match2","Match3","Match4","Match5","Match1W","Match1L","Match2W","Match2L","Match3W","Match3L","Match4W","Match4L","Match5W","Match5L","Winner_Match_Won","Loser_Match_Won","Win_points_total","Lose_points_total","level_weight","round_weight"
"Nov-93","STAR3","Hong Kong Open 1993",11272,"MD","Round 2","5019543, 5022144","5047331, 5050182","10-15 / 18-16 / 15-13","Oct-15"," 18-16 "," 15-13","","",10,15,18,16,15,13,,,,,2,1,43,44,5,4
"Dec-93","GPF","World Grand Prix Final 1993",10665,"MD","Final","5050239, 5050276","5010654, 5050249","11-15 / 15-10 / 15-9","Nov-15"," 15-10 "," 15-9","","",11,15,15,10,15,9,,,,,2,1,41,34,9,10
"Dec-93","GPF","World Grand Prix Final 1993",10665,"MD","Semi final","5050239, 5050276","5021791, 5049828","15-10 / 17-14","15-Oct"," 17-14","","","",15,10,17,14,,,,,,,2,0,32,24,9,8
"Dec-93","GPF","World Grand Prix Final 1993",10665,"MD","Semi final","5010654, 5050249","5016156, 5038616","15-6 / 15-7","15-Jun"," 15-7","","","",15,6,15,7,,,,,,,2,0,30,13,9,8
"Jan-94","STAR4","Chinese Taipei Open 1994",10557,"MD","Final","5050239, 5050276","5050083, 5052951","15-1 / 15-8","15-Jan"," 15-8","","","",15,1,15,8,,,,,,,2,0,30,9,6,10
"Jan-94","STAR4","Chinese Taipei Open 1994",10557,"MD","Semi final","5050239, 5050276","5045377, 5045379","15-10 / 15-7","15-Oct"," 15-7","","","",15,10,15,7,,,,,,,2,0,30,17,6,8
"Jan-94","STAR4","Chinese Taipei Open 1994",10557,"MD","Quarter final","5050083, 5052951","5039795, 5053598","17-14 / 15-5","17-14 "," 15-5","","","",17,14,15,5,,,,,,,2,0,32,19,6,6
"Jan-94","STAR4","Chinese Taipei Open 1994",10557,"MD","Round 1","5045377, 5045379","5016156, 5038616","15-11 / 13-18 / 15-7","15-Nov"," 13-18 "," 15-7","","",15,11,13,18,15,7,,,,,2,1,43,36,6,4
"Jan-94","STAR5","Japan Open 1994",13212,"MD","Quarter final","5016156, 5038616","5050239, 5050276","15-9 / 8-15 / 15-11","15-Sep"," 8-15 "," 15-11","","",15,9,8,15,15,11,,,,,2,1,38,35,7,6
"Jan-94","STAR5","Japan Open 1994",13212,"MD","Quarter final","5021791, 5049828","5045377, 5045379","18-13 / 15-4","18-13 "," 15-4","","","",18,13,15,4,,,,,,,2,0,33,17,7,6
"Jan-94","STAR5","Japan Open 1994",13212,"MD","Round 3","5045377, 5045379","5049672, 5049946","15-4 / 11-15 / 15-10","15-Apr"," 11-15 "," 15-10","","",15,4,11,15,15,10,,,,,2,1,41,29,7,4
"Jan-94","STAR5","Japan Open 1994",13212,"MD","Round 3","5021791, 5049828","5039795, 5053598","15-3 / 15-10","15-Mar"," 15-10","","","",15,3,15,10,,,,,,,2,0,30,13,7,4
"Jan-94","STAR5","Japan Open 1994",13212,"MD","Round 3","5019543, 5022144","5050083, 5052951","15-4 / 15-12","15-Apr"," 15-12","","","",15,4,15,12,,,,,,,2,0,30,16,7,4
"Jan-94","STAR5","Japan Open 1994",13212,"MD","Round 3","5049289, 5049664","5001994, 5049765","15-12 / 15-7","15-Dec"," 15-7","","","",15,12,15,7,,,,,,,2,0,30,19,7,4
"Jan-94","STAR5","Japan Open 1994",13212,"MD","Round 3","5016156, 5038616","5045944, 5048647","15-10 / 15-10","15-Oct"," 15-10","","","",15,10,15,10,,,,,,,2,0,30,20,7,4
"Jan-94","STAR5","Japan Open 1994",13212,"MD","Round 1","5045944, 5048647","5049927, 5053399","15-10 / 15-7","15-Oct"," 15-7","","","",15,10,15,7,,,,,,,2,0,30,17,7,4
"Jan-94","STAR5","Japan Open 1994",13212,"MD","Round 1","5050083, 5052951","5046333, 5046334","15-11 / 15-12","15-Nov"," 15-12","","","",15,11,15,12,,,,,,,2,0,30,23,7,4
"Jan-94","STAR5","Korea Open 1994",12282,"MD","Semi final","5049289, 5049664","5049672, 5049946","15-5 / 15-6","15-May"," 15-6","","","",15,5,15,6,,,,,,,2,0,30,11,7,8
"Jan-94","STAR5","Korea Open 1994",12282,"MD","Quarter final","5049672, 5049946","5001994, 5049765","15-13 / 15-10","15-13 "," 15-10","","","",15,13,15,10,,,,,,,2,0,30,23,7,6
"Mar-94","STAR3","Swiss Open 1994",11287,"MD","Final","5049289, 5049664","5047331, 5050182","15-7 / 15-8","15-Jul"," 15-8","","","",15,7,15,8,,,,,,,2,0,30,15,5,10
"Mar-94","STAR3","Swiss Open 1994",11287,"MD","Semi final","5049289, 5049664","5001994, 5049765","15-8 / 17-14","15-Aug"," 17-14","","","",15,8,17,14,,,,,,,2,0,32,22,5,8
"Mar-94","STAR3","Swiss Open 1994",11287,"MD","Quarter final","5047331, 5050182","5045944, 5048647","15-2 / 15-3","15-Feb"," 15-3","","","",15,2,15,3,,,,,,,2,0,30,5,5,6
"Mar-94","STAR3","Swiss Open 1994",11287,"MD","Quarter final","5001994, 5049765","5050083, 5052951","11-15 / 15-11 / 17-14","Nov-15"," 15-11 "," 17-14","","",11,15,15,11,17,14,,,,,2,1,43,40,5,6
"Mar-94","STAR3","Swiss Open 1994",11287,"MD","Quarter final","5049289, 5049664","5050131, 5050277","9-15 / 15-1 / 15-9","Sep-15"," 15-1 "," 15-9","","",9,15,15,1,15,9,,,,,2,1,39,25,5,6
"Mar-94","STAR3","Swiss Open 1994",11287,"MD","Round 2","5050083, 5052951","5050440, 5054821","15-7 / 15-12","15-Jul"," 15-12","","","",15,7,15,12,,,,,,,2,0,30,19,5,4
"Mar-94","STAR3","Swiss Open 1994",11287,"MD","Round 1","5050131, 5050277","5042983, 5049828","8-15 / 15-4 / 17-15","Aug-15"," 15-4 "," 17-15","","",8,15,15,4,17,15,,,,,2,1,40,34,5,4
"Mar-94","STAR5","All England Open 1994",13450,"MD","Final","5050239, 5050276","5010654, 5050249","15-12 / 15-12","15-Dec"," 15-12","","","",15,12,15,12,,,,,,,2,0,30,24,7,10
"Mar-94","STAR5","All England Open 1994",13450,"MD","Semi final","5010654, 5050249","5023863, 5042806","15-18 / 15-12 / 15-8","15-18 "," 15-12 "," 15-8","","",15,18,15,12,15,8,,,,,2,1,45,38,7,8
"Mar-94","STAR5","All England Open 1994",13450,"MD","Semi final","5050239, 5050276","5048125, 5049639","15-4 / 15-6","15-Apr"," 15-6","","","",15,4,15,6,,,,,,,2,0,30,10,7,8
"Mar-94","STAR5","All England Open 1994",13450,"MD","Quarter final","5050239, 5050276","5049672, 5049946","15-3 / 11-15 / 15-1","15-Mar"," 11-15 "," 15-1","","",15,3,11,15,15,1,,,,,2,1,41,19,7,6
"Mar-94","STAR5","All England Open 1994",13450,"MD","Round 3","5001994, 5049765","5016156, 5038616","15-3 / 15-9","15-Mar"," 15-9","","","",15,3,15,9,,,,,,,2,0,30,12,7,4
"Mar-94","STAR5","All England Open 1994",13450,"MD","Round 3","5023863, 5042806","5049927, 5053399","18-15 / 18-17","18-15 "," 18-17","","","",18,15,18,17,,,,,,,2,0,36,32,7,4
"Mar-94","STAR5","All England Open 1994",13450,"MD","Round 3","5048125, 5049639","5045944, 5048647","15-11 / 15-7","15-Nov"," 15-7","","","",15,11,15,7,,,,,,,2,0,30,18,7,4
"Mar-94","STAR5","All England Open 1994",13450,"MD","Round 2","5001994, 5049765","5005329, 5048322","17-14 / 15-9","17-14 "," 15-9","","","",17,14,15,9,,,,,,,2,0,32,23,7,4
"Mar-94","STAR5","All England Open 1994",13450,"MD","Round 2","5019543, 5022144","5045377, 5045379","15-9 / 15-5","15-Sep"," 15-5","","","",15,9,15,5,,,,,,,2,0,30,14,7,4
"Mar-94","STAR5","All England Open 1994",13450,"MD","Round 2","5023863, 5042806","5042983, 5049828","18-17 / 11-15 / 15-9","18-17 "," 11-15 "," 15-9","","",18,17,11,15,15,9,,,,,2,1,44,41,7,4
"Apr-92","AC","Asia Championships 1992",13238,"MD","Final","5043657, 5043749","5029458, 5053399","15-4 / 15-6","15-Apr"," 15-6","","","",15,4,15,6,,,,,,,2,0,30,10,8,10
"Apr-92","AC","Asia Championships 1992",13238,"MD","Semi final","5043657, 5043749","5043841, 5046471","15-4 / 15-9","15-Apr"," 15-9","","","",15,4,15,9,,,,,,,2,0,30,13,8,8
"Apr-92","AC","Asia Championships 1992",13238,"MD","Quarter final","5029458, 5053399","5031629, 5051793","15-9 / 15-10","15-Sep"," 15-10","","","",15,9,15,10,,,,,,,2,0,30,19,8,6
"Apr-92","AC","Asia Championships 1992",13238,"MD","Quarter final","5043841, 5046471","5047331, 5050182","8-15 / 17-15 / 17-14","Aug-15"," 17-15 "," 17-14","","",8,15,17,15,17,14,,,,,2,1,42,44,8,6
"Apr-92","AC","Asia Championships 1992",13238,"MD","Round 3","5043657, 5043749","5005329, 5048322","15-1 / 15-5","15-Jan"," 15-5","","","",15,1,15,5,,,,,,,2,0,30,6,8,4
"Apr-92","EC","European Championships 1992",13695,"MD","Final","5021791, 5049828","5040777, 5046164","15-9 / 15-5","15-Sep"," 15-5","","","",15,9,15,5,,,,,,,2,0,30,14,8,10
"Apr-92","EC","European Championships 1992",13695,"MD","Semi final","5021791, 5049828","5049289, 5049664","18-15 / 10-15 / 15-5","18-15 "," 10-15 "," 15-5","","",18,15,10,15,15,5,,,,,2,1,43,35,8,8
"Apr-92","EC","European Championships 1992",13695,"MD","Quarter final","5049289, 5049664","5047201, 5053012","15-4 / 15-3","15-Apr"," 15-3","","","",15,4,15,3,,,,,,,2,0,30,7,8,6
"Jul-94","STAR5","Malaysia Open 1994",12553,"MD","Final","5010654, 5050249","5016156, 5038616","15-5 / 18-16","15-May"," 18-16","","","",15,5,18,16,,,,,,,2,0,33,21,7,10
"Jul-94","STAR5","Malaysia Open 1994",12553,"MD","Semi final","5010654, 5050249","5021791, 5049828","15-5 / 15-4","15-May"," 15-4","","","",15,5,15,4,,,,,,,2,0,30,9,7,8
"Jul-94","STAR5","Malaysia Open 1994",12553,"MD","Semi final","5016156, 5038616","5050239, 5050276","15-11 / 15-10","15-Nov"," 15-10","","","",15,11,15,10,,,,,,,2,0,30,21,7,8
"Jul-94","STAR5","Malaysia Open 1994",12553,"MD","Quarter final","5050239, 5050276","5049927, 5053399","15-12 / 15-10","15-Dec"," 15-10","","","",15,12,15,10,,,,,,,2,0,30,22,7,6
"Jul-94","STAR5","Malaysia Open 1994",12553,"MD","Quarter final","5010654, 5050249","5047331, 5050182","15-10 / 15-5","15-Oct"," 15-5","","","",15,10,15,5,,,,,,,2,0,30,15,7,6
"Jul-94","STAR5","Malaysia Open 1994",12553,"MD","Round 2","5016156, 5038616","5049672, 5049946","15-13 / 9-15 / 15-5","15-13 "," 9-15 "," 15-5","","",15,13,9,15,15,5,,,,,2,1,39,33,7,4
"Jul-94","STAR5","Malaysia Open 1994",12553,"MD","Round 2","5049927, 5053399","5015987, 5047889","15-10 / 6-15 / 15-5","15-Oct"," 6-15 "," 15-5","","",15,10,6,15,15,5,,,,,2,1,36,30,7,4
"Jul-94","STAR5","Malaysia Open 1994",12553,"MD","Round 2","5048125, 5049639","5031629, 5051793","15-3 / 15-4","15-Mar"," 15-4","","","",15,3,15,4,,,,,,,2,0,30,7,7,4
"Jul-94","STAR5","Malaysia Open 1994",12553,"MD","Round 2","5047331, 5050182","5045944, 5048647","15-11 / 15-2","15-Nov"," 15-2","","","",15,11,15,2,,,,,,,2,0,30,13,7,4
"Jul-94","STAR5","Malaysia Open 1994",12553,"MD","Round 1","5015987, 5047889","5001994, 5049765","18-14 / 14-18 / 15-3","18-14 "," 14-18 "," 15-3","","",18,14,14,18,15,3,,,,,2,1,47,35,7,4
"Jul-94","STAR4","Singapore Open 1994",12856,"MD","Final","5010654, 5050249","5021791, 5049828","15-6 / 15-8","15-Jun"," 15-8","","","",15,6,15,8,,,,,,,2,0,30,14,6,10
"Jul-94","STAR4","Singapore Open 1994",12856,"MD","Semi final","5010654, 5050249","5023863, 5042806","12-15 / 15-12 / 15-6","Dec-15"," 15-12 "," 15-6","","",12,15,15,12,15,6,,,,,2,1,42,33,6,8
"Jul-94","STAR4","Singapore Open 1994",12856,"MD","Semi final","5021791, 5049828","5019543, 5022144","9-15 / 15-10 / 17-15","Sep-15"," 15-10 "," 17-15","","",9,15,15,10,17,15,,,,,2,1,41,40,6,8
"Jul-94","STAR4","Singapore Open 1994",12856,"MD","Quarter final","5010654, 5050249","5016156, 5038616","15-2 / 15-4","15-Feb"," 15-4","","","",15,2,15,4,,,,,,,2,0,30,6,6,6
"Jul-94","STAR4","Singapore Open 1994",12856,"MD","Quarter final","5023863, 5042806","5048125, 5049639","18-17 / 15-5 / 15-11","18-17 "," 15-5 "," 15-11","","",18,17,15,5,15,11,,,,,2,1,48,33,6,6
"Jul-94","STAR4","Singapore Open 1994",12856,"MD","Quarter final","5021791, 5049828","5047331, 5050182","8-15 / 15-4 / 15-5","Aug-15"," 15-4 "," 15-5","","",8,15,15,4,15,5,,,,,2,1,38,24,6,6
"Jul-94","STAR4","Singapore Open 1994",12856,"MD","Quarter final","5019543, 5022144","5050239, 5050276","15-5 / 15-9 / 15-12","15-May"," 15-9 "," 15-12","","",15,5,15,9,15,12,,,,,2,1,45,26,6,6
"Jul-94","STAR4","Singapore Open 1994",12856,"MD","Round 3","5019543, 5022144","5015987, 5047889","15-0 / 15-1","15-0 "," 15-1","","","",15,0,15,1,,,,,,,2,0,30,1,6,4
"Jul-94","STAR4","Singapore Open 1994",12856,"MD","Round 3","5016156, 5038616","5031629, 5051793","15-4 / 10-15 / 15-9","15-Apr"," 10-15 "," 15-9","","",15,4,10,15,15,9,,,,,2,1,40,28,6,4
"Jul-94","STAR4","Singapore Open 1994",12856,"MD","Round 3","5048125, 5049639","5038134, 5045379","10-15 / 15-2 / 15-5","Oct-15"," 15-2 "," 15-5","","",10,15,15,2,15,5,,,,,2,1,40,22,6,4
"Jul-94","STAR4","Singapore Open 1994",12856,"MD","Round 3","5021791, 5049828","5043576, 5049941","15-12 / 15-10","15-Dec"," 15-10","","","",15,12,15,10,,,,,,,2,0,30,22,6,4
"Jul-94","STAR4","Singapore Open 1994",12856,"MD","Round 3","5023863, 5042806","5049927, 5053399","15-7 / 15-12","15-Jul"," 15-12","","","",15,7,15,12,,,,,,,2,0,30,19,6,4
"Jul-94","STAR4","Singapore Open 1994",12856,"MD","Round 2","5049672, 5049946","5045944, 5048647","15-5 / 10-15 / 15-12","15-May"," 10-15 "," 15-12","","",15,5,10,15,15,12,,,,,2,1,40,32,6,4
"Jul-94","STAR4","Singapore Open 1994",12856,"MD","Round 1","5031629, 5051793","5001994, 5049765","10-15 / 15-8 / 15-9","Oct-15"," 15-8 "," 15-9","","",10,15,15,8,15,9,,,,,2,1,40,32,6,4
"Aug-94","WCU","World Cup 1994",14173,"MD","Final","5023863, 5042806","5050239, 5050276","18-13 / 2-15 / 17-16","18-13 "," 2-15 "," 17-16","","",18,13,2,15,17,16,,,,,2,1,37,44,9,10
"Aug-94","WCU","World Cup 1994",14173,"MD","Semi final","5023863, 5042806","5047331, 5050182","6-15 / 15-11 / 15-8","Jun-15"," 15-11 "," 15-8","","",6,15,15,11,15,8,,,,,2,1,36,34,9,8
"Aug-94","STAR5","Indonesia Open 1994",13751,"MD","Final","5010654, 5050249","5050239, 5050276","10-15 / 15-4 / 18-15","Oct-15"," 15-4 "," 18-15","","",10,15,15,4,18,15,,,,,2,1,43,34,7,10
"Aug-94","STAR5","Indonesia Open 1994",13751,"MD","Semi final","5050239, 5050276","5045377, 5045379","17-15 / 15-4","17-15 "," 15-4","","","",17,15,15,4,,,,,,,2,0,32,19,7,8
"Aug-94","STAR5","Indonesia Open 1994",13751,"MD","Semi final","5010654, 5050249","5048125, 5049639","15-6 / 15-8","15-Jun"," 15-8","","","",15,6,15,8,,,,,,,2,0,30,14,7,8
"Aug-94","STAR5","Indonesia Open 1994",13751,"MD","Quarter final","5048125, 5049639","5015987, 5047889","18-15 / 15-12","18-15 "," 15-12","","","",18,15,15,12,,,,,,,2,0,33,27,7,6
"Aug-94","STAR5","Indonesia Open 1994",13751,"MD","Quarter final","5050239, 5050276","5049927, 5053399","11-15 / 15-9 / 15-12","Nov-15"," 15-9 "," 15-12","","",11,15,15,9,15,12,,,,,2,1,41,36,7,6
"Aug-94","STAR5","Indonesia Open 1994",13751,"MD","Round 2","5031629, 5051793","5018607, 5047304","15-10 / 15-6","15-Oct"," 15-6","","","",15,10,15,6,,,,,,,2,0,30,16,7,4
"Oct-94","STAR3","German Open 1994",12788,"MD","Final","5021791, 5049828","5048125, 5049639","15-6 / 15-2","15-Jun"," 15-2","","","",15,6,15,2,,,,,,,2,0,30,8,5,10
"Oct-94","STAR3","German Open 1994",12788,"MD","Quarter final","5048125, 5049639","5050083, 5052951","15-18 / 15-12 / 15-5","15-18 "," 15-12 "," 15-5","","",15,18,15,12,15,5,,,,,2,1,45,35,5,6
"Oct-94","STAR3","German Open 1994",12788,"MD","Quarter final","5021791, 5049828","5045944, 5048647","15-5 / 15-5","15-May"," 15-5","","","",15,5,15,5,,,,,,,2,0,30,10,5,6
"Oct-94","STAR3","German Open 1994",12788,"MD","Round 2","5045944, 5048647","5050440, 5054821","15-7 / 12-15 / 15-7","15-Jul"," 12-15 "," 15-7","","",15,7,12,15,15,7,,,,,2,1,42,29,5,4
"Oct-94","STAR3","German Open 1994",12788,"MD","Round 2","5021791, 5049828","5046333, 5046334","15-4 / 15-12","15-Apr"," 15-12","","","",15,4,15,12,,,,,,,2,0,30,16,5,4
"Oct-94","STAR2","Denmark Open 1994",10516,"MD","Final","5048125, 5049639","5021791, 5049828","15-8 / 5-15 / 15-9","15-Aug"," 5-15 "," 15-9","","",15,8,5,15,15,9,,,,,2,1,35,32,4,10
"Oct-94","STAR2","Denmark Open 1994",10516,"MD","Semi final","5021791, 5049828","5001994, 5049765","15-5 / 17-15","15-May"," 17-15","","","",15,5,17,15,,,,,,,2,0,32,20,4,8
"Oct-94","STAR2","Denmark Open 1994",10516,"MD","Semi final","5048125, 5049639","5050083, 5052951","15-13 / 15-6","15-13 "," 15-6","","","",15,13,15,6,,,,,,,2,0,30,19,4,8
"Oct-94","STAR2","Denmark Open 1994",10516,"MD","Round 2","5050083, 5052951","5036140, 5036150","15-11 / 15-10","15-Nov"," 15-10","","","",15,11,15,10,,,,,,,2,0,30,21,4,4
"Oct-94","STAR4","Thailand Open 1994",12136,"MD","Final","5048125, 5049639","5016156, 5038616","12-15 / 15-12 / 17-10","Dec-15"," 15-12 "," 17-10","","",12,15,15,12,17,10,,,,,2,1,44,37,6,10
"Oct-94","STAR4","Thailand Open 1994",12136,"MD","Semi final","5016156, 5038616","5047331, 5050182","7-15 / 15-7 / 15-12","Jul-15"," 15-7 "," 15-12","","",7,15,15,7,15,12,,,,,2,1,37,34,6,8
"Oct-94","STAR4","Thailand Open 1994",12136,"MD","Quarter final","5048125, 5049639","5049289, 5049664","15-13 / 15-1","15-13 "," 15-1","","","",15,13,15,1,,,,,,,2,0,30,14,6,6
"Oct-94","STAR4","Thailand Open 1994",12136,"MD","Quarter final","5016156, 5038616","5031629, 5051793","15-5 / 15-4","15-May"," 15-4","","","",15,5,15,4,,,,,,,2,0,30,9,6,6
"Oct-94","STAR4","Thailand Open 1994",12136,"MD","Round 2","5016156, 5038616","5015987, 5047889","3-15 / 17-15 / 15-3","Mar-15"," 17-15 "," 15-3","","",3,15,17,15,15,3,,,,,2,1,35,33,6,4
"Nov-94","STAR4","Hong Kong Open 1994",12930,"MD","Final","5010654, 5050249","5050239, 5050276","15-12 / 14-17 / 15-7","15-Dec"," 14-17 "," 15-7","","",15,12,14,17,15,7,,,,,2,1,44,36,6,10
"Nov-94","STAR4","Hong Kong Open 1994",12930,"MD","Semi final","5050239, 5050276","5001994, 5049765","15-12 / 15-12","15-Dec"," 15-12","","","",15,12,15,12,,,,,,,2,0,30,24,6,8
"Nov-94","STAR4","Hong Kong Open 1994",12930,"MD","Semi final","5010654, 5050249","5021791, 5049828","15-11 / 15-10","15-Nov"," 15-10","","","",15,11,15,10,,,,,,,2,0,30,21,6,8
"Nov-94","STAR4","Hong Kong Open 1994",12930,"MD","Quarter final","5001994, 5049765","5031629, 5051793","15-7 / 15-7","15-Jul"," 15-7","","","",15,7,15,7,,,,,,,2,0,30,14,6,6
"Nov-94","STAR4","Hong Kong Open 1994",12930,"MD","Quarter final","5010654, 5050249","5047331, 5050182","15-7 / 15-2","15-Jul"," 15-2","","","",15,7,15,2,,,,,,,2,0,30,9,6,6
"Nov-94","STAR4","Hong Kong Open 1994",12930,"MD","Quarter final","5021791, 5049828","5048125, 5049639","15-10 / 15-17 / 18-17","15-Oct"," 15-17 "," 18-17","","",15,10,15,17,18,17,,,,,2,1,48,44,6,6
"Nov-94","STAR4","Hong Kong Open 1994",12930,"MD","Quarter final","5050239, 5050276","5049289, 5049664","15-8 / 15-11","15-Aug"," 15-11","","","",15,8,15,11,,,,,,,2,0,30,19,6,6
"Nov-94","STAR4","Hong Kong Open 1994",12930,"MD","Round 2","5047331, 5050182","5049645, 5049696","18-15 / 10-15 / 15-12","18-15 "," 10-15 "," 15-12","","",18,15,10,15,15,12,,,,,2,1,43,42,6,4
"Nov-94","STAR4","Hong Kong Open 1994",12930,"MD","Round 2","5010654, 5050249","5045377, 5045379","15-7 / 15-2","15-Jul"," 15-2","","","",15,7,15,2,,,,,,,2,0,30,9,6,4
"Nov-94","STAR4","Hong Kong Open 1994",12930,"MD","Round 1","5049645, 5049696","5045944, 5048647","15-2 / 15-9","15-Feb"," 15-9","","","",15,2,15,9,,,,,,,2,0,30,11,6,4
"Nov-94","STAR4","Hong Kong Open 1994",12930,"MD","Round 1","5001994, 5049765","5050239, 5050276","15-7 / 15-11","15-Jul"," 15-11","","","",15,7,15,11,,,,,,,2,0,30,18,6,4
"Nov-94","STAR4","Hong Kong Open 1994",12930,"MD","Round 1","5049289, 5049664","5015987, 5047889","15-12 / 15-12","15-Dec"," 15-12","","","",15,12,15,12,,,,,,,2,0,30,24,6,4
"Nov-94","STAR4","Hong Kong Open 1994",12930,"MD","Round 1","5048125, 5049639","5043576, 5049941","15-9 / 15-9","15-Sep"," 15-9","","","",15,9,15,9,,,,,,,2,0,30,18,6,4
"Nov-94","STAR4","China Open 1994",11755,"MD","Final","5049927, 5053399","5047331, 5050182","15-10 / 15-8","15-Oct"," 15-8","","","",15,10,15,8,,,,,,,2,0,30,18,6,10
"Nov-94","STAR4","China Open 1994",11755,"MD","Semi final","5047331, 5050182","5016156, 5038616","15-11 / 11-15 / 15-6","15-Nov"," 11-15 "," 15-6","","",15,11,11,15,15,6,,,,,2,1,41,32,6,8
"Nov-94","STAR4","China Open 1994",11755,"MD","Semi final","5049927, 5053399","5021791, 5049828","4-15 / 15-11 / 18-15","Apr-15"," 15-11 "," 18-15","","",4,15,15,11,18,15,,,,,2,1,37,41,6,8
"Dec-94","GPF","World Grand Prix Final 1994",11154,"MD","Final","5010654, 5050249","5050239, 5050276","15-10 / 15-7","15-Oct"," 15-7","","","",15,10,15,7,,,,,,,2,0,30,17,9,10
"Jan-95","STAR4","Chinese Taipei Open 1995",10342,"MD","Final","5048125, 5049639","5031629, 5051793","15-7 / 14-18 / 15-2","15-Jul"," 14-18 "," 15-2","","",15,7,14,18,15,2,,,,,2,1,44,27,6,10
"Jan-95","STAR4","Chinese Taipei Open 1995",10342,"MD","Semi final","5031629, 5051793","5001994, 5049765","17-16 / 5-15 / 18-16","17-16 "," 5-15 "," 18-16","","",17,16,5,15,18,16,,,,,2,1,40,47,6,8
"Jan-95","STAR4","Chinese Taipei Open 1995",10342,"MD","Semi final","5048125, 5049639","5040777, 5042983","9-15 / 15-11 / 15-7","Sep-15"," 15-11 "," 15-7","","",9,15,15,11,15,7,,,,,2,1,39,33,6,8
"Jan-95","STAR4","Chinese Taipei Open 1995",10342,"MD","Quarter final","5001994, 5049765","5039795, 5053598","17-15 / 15-10","17-15 "," 15-10","","","",17,15,15,10,,,,,,,2,0,32,25,6,6
"Jan-95","STAR4","Chinese Taipei Open 1995",10342,"MD","Quarter final","5031629, 5051793","5049645, 5049696","7-15 / 17-15 / 15-4","Jul-15"," 17-15 "," 15-4","","",7,15,17,15,15,4,,,,,2,1,39,34,6,6
"Jan-95","STAR4","Chinese Taipei Open 1995",10342,"MD","Quarter final","5040777, 5042983","5016156, 5038616","15-9 / 15-10","15-Sep"," 15-10","","","",15,9,15,10,,,,,,,2,0,30,19,6,6
"Jan-95","STAR4","Chinese Taipei Open 1995",10342,"MD","Round 2","5039795, 5053598","5050083, 5052951","15-12 / 18-14","15-Dec"," 18-14","","","",15,12,18,14,,,,,,,2,0,33,26,6,4
"Jan-95","STAR4","Chinese Taipei Open 1995",10342,"MD","Round 2","5040777, 5042983","5045944, 5048647","15-7 / 17-15","15-Jul"," 17-15","","","",15,7,17,15,,,,,,,2,0,32,22,6,4
"Jan-95","STAR4","Chinese Taipei Open 1995",10342,"MD","Round 2","5048125, 5049639","5046333, 5046334","14-17 / 15-7 / 15-3","14-17 "," 15-7 "," 15-3","","",14,17,15,7,15,3,,,,,2,1,44,27,6,4
"Jan-95","STAR4","Chinese Taipei Open 1995",10342,"MD","Round 2","5016156, 5038616","5015987, 5047889","18-14 / 18-17","18-14 "," 18-17","","","",18,14,18,17,,,,,,,2,0,36,31,6,4
"Jan-95","STAR4","Chinese Taipei Open 1995",10342,"MD","Round 1","5049645, 5049696","5043576, 5049941","15-7 / 15-7","15-Jul"," 15-7","","","",15,7,15,7,,,,,,,2,0,30,14,6,4
"Jan-95","STAR5","Korea Open 1995",14003,"MD","Final","5010654, 5050249","5021791, 5049828","15-6 / 11-15 / 15-7","15-Jun"," 11-15 "," 15-7","","",15,6,11,15,15,7,,,,,2,1,41,28,7,10
"Jan-95","STAR5","Korea Open 1995",14003,"MD","Semi final","5021791, 5049828","5050239, 5050276","7-15 / 15-10 / 17-14","Jul-15"," 15-10 "," 17-14","","",7,15,15,10,17,14,,,,,2,1,39,39,7,8
